id,name,mass,fall,year,longtitude,latitude
30408,Zhuanghe,2900,Fell,1976,122.98333,39.66667
472,Aliskerovo,58400,Found,1977,167.5,67.88333
1320,Allan Hills A77004,2230,Found,1977,-159.66667,76.71667
1494,Allan Hills A77182,1134.7,Found,1977,-159.66667,76.71667
1519,Allan Hills A77208,1733,Found,1977,-159.66667,76.71667
1525,Allan Hills A77214,2111,Found,1977,-159.66667,76.71667
1527,Allan Hills A77216,1470,Found,1977,-159.66667,76.71667
1536,Allan Hills A77225,5878,Found,1977,-159.66667,76.71667
1537,Allan Hills A77226,15323,Found,1977,-159.66667,76.71667
1541,Allan Hills A77230,2473,Found,1977,-159.66667,76.71667
1542,Allan Hills A77231,9270,Found,1977,-159.66667,76.71667
1543,Allan Hills A77232,6494.3,Found,1977,-159.66667,76.71667
1544,Allan Hills A77233,4087,Found,1977,-159.66667,76.71667
1561,Allan Hills A77250,10555,Found,1977,-159.66667,76.71667
1568,Allan Hills A77257,1995.7,Found,1977,-159.66667,76.71667
1574,Allan Hills A77263,1669,Found,1977,-159.66667,76.71667
1580,Allan Hills A77269,1045,Found,1977,-159.66667,76.71667
1590,Allan Hills A77280,3226,Found,1977,-159.66667,76.71667
1591,Allan Hills A77281,1231,Found,1977,-159.66667,76.71667
1592,Allan Hills A77282,4127.1,Found,1977,-159.66667,76.71667
1593,Allan Hills A77283,10510,Found,1977,-159.66667,76.71667
1598,Allan Hills A77288,1880,Found,1977,-159.66667,76.71667
1599,Allan Hills A77289,2186,Found,1977,-159.66667,76.71667
1600,Allan Hills A77290,3784,Found,1977,-159.66667,76.71667
1604,Allan Hills A77294,1351,Found,1977,-159.66667,76.71667
1614,Allan Hills A77305,6444,Found,1977,-159.66667,76.71667
2284,Alta'ameem,6000,Fell,1977,44.21556,35.27333
5090,Bo Xian,7500,Fell,1977,115.83333,33.83333
5322,Changde,1810,Fell,1977,111.75,29.08333
5367,Circle Back,2268,Found,1977,-102.68,34.02806
6635,Deán Funes,9260,Found,1977,0,30.43333
10060,Ethiudna,74318,Found,1977,-139.78333,32.03333
10082,Felsted,13500,Found,1977,9.49194,54.99056
10175,Frankel City,4700,Found,1977,-102.745,32.33333
10840,Fuyang,2500,Fell,1977,115.9,32.9
10844,Gaines County Park,13700,Found,1977,-102.73333,32.83333
12003,Iguaracu,1200,Fell,1977,0,23.2
12039,Innisfree,4576,Fell,1977,-111.3375,53.415
12073,Jaralito,11138,Found,1977,-103.885,26.26583
14716,Louisville,1300,Fell,1977,-85.75,38.25
15493,Merweville,6970,Found,1977,-21.68333,32.75833
16642,Millarville,15636,Found,1977,-114.30944,50.79722
16932,Nazareth (e),13100,Found,1977,-102.05,34.58333
18904,Purgatory Peak A77006,19068,Found,1977,-162.3,77.33333
23505,Seth Ward,3800,Found,1977,-101.64722,34.26889
24346,Xingyang,75500,Fell,1977,114.31667,32.33333
30360,Ybbsitz,15000,Found,1977,14.89,47.96
32771,Purmela,4500,Found,1977,-98.05,29.5
45977,El Paso de Aguila,17226,Fell,1977,-97.37,25.37
50998,Larned,28100,Found,1977,-99.162,38.1995
1666,Allan Hills A78050,1045,Found,1978,-159.66667,76.71667
1699,Allan Hills A78084,14280,Found,1978,-159.66667,76.71667
1727,Allan Hills A78112,2485,Found,1978,-159.66667,76.71667
1745,Allan Hills A78130,2733,Found,1978,-159.66667,76.71667
1864,Allan Hills A78251,1312,Found,1978,-159.66667,76.71667
1865,Allan Hills A78252,2789,Found,1978,-159.66667,76.71667
2280,Allred,6570,Found,1978,-102.95,33.1
4923,Bakhardok,4120,Found,1978,58,38.6
4970,Bates Nunataks A78002,4301,Found,1978,-153.5,80.25
4971,Bates Nunataks A78004,1079,Found,1978,-153.5,80.25
5120,Bouvante,8300,Found,1978,5.26778,44.92222
5131,Brainard,138300,Found,1978,-96.955,41.15333
5357,Chitenay,4000,Fell,1978,0.97667,47.47083
5376,Claytonville (b),5136,Found,1978,-101.65833,34.34833
6677,Derrick Peak A78001,15200,Found,1978,-156.38333,80.06667
6678,Derrick Peak A78002,7188,Found,1978,-156.38333,80.06667
6681,Derrick Peak A78005,18600,Found,1978,-156.38333,80.06667
6683,Derrick Peak A78007,11800,Found,1978,-156.38333,80.06667
6684,Derrick Peak A78008,59400,Found,1978,-156.38333,80.06667
6685,Derrick Peak A78009,138100,Found,1978,-156.38333,80.06667
6687,Derrick Peak A78011,31800,Found,1978,-156.38333,80.06667
6688,Derrick Peak A78012,26000,Found,1978,-156.38333,80.06667
6689,Derrick Peak A78013,10600,Found,1978,-156.38333,80.06667
6690,Derrick Peak A78014,2250,Found,1978,-156.38333,80.06667
6691,Derrick Peak A78015,1260,Found,1978,-156.38333,80.06667
10112,Florey,110800,Found,1978,-102.705,32.5225
10865,Gascoyne Junction,10000,Found,1978,-115.18333,24.5
12360,Kress (c),5600,Found,1978,-101.71667,34.33833
12362,Krider,2386,Found,1978,-103.92167,34.46667
12761,Leikanger,1513,Found,1978,6.85,61.26667
16599,Meteorite Hills A78003,1726,Found,1978,-155.75,79.68333
16624,Meteorite Hills A78028,20657,Found,1978,-155.75,79.68333
17932,Novosibirsk,11410,Found,1978,82.9,55
17938,Nuevo Mercurio,50000,Fell,1978,-102.13333,24.3
22457,Reckling Peak A78002,8483,Found,1978,-159.25,76.26667
22458,Reckling Peak A78003,1276,Found,1978,-159.25,76.26667
24006,Tinnie,15300,Found,1978,-105.25,33.38333
1891,Allan Hills A79016,1146,Found,1979,-159.66667,76.71667
1900,Allan Hills A79025,1208,Found,1979,-159.66667,76.71667
5001,Belgica 7904,1234,Found,1979,-31.25,72.58333
5067,Blackwater Draw,1500,Found,1979,-103.22222,34.20583
5364,Cilimus,1600,Fell,1979,-108.1,6.95
5369,Clarendon (a),1964,Found,1979,-100.91333,34.905
5447,Correo,1400,Found,1979,-107.16667,34.95
7714,D'Orbigny,16550,Found,1979,0,37.66667
10002,Elephant Moraine A79001,7942,Found,1979,-157.26667,76.29083
10003,Elephant Moraine A79002,2843,Found,1979,-157.24278,76.33
10132,Forrest 009,1000,Found,1979,-128.08333,30.15
12074,Jartai,20500,Fell,1979,105.8,39.7
14667,Littlerock,19050,Found,1979,-117.98333,34.51667
16901,Namib Desert,1000,Found,1979,-15.36667,24.75
22461,Reckling Peak A79001,3006,Found,1979,-159.25,76.26667
22470,Reckling Peak A79015,10022,Found,1979,-158.5392,76.21541
22797,Saginaw,44500,Found,1979,-97.32306,32.86583
23743,Summerfield,6200,Found,1979,-102.41667,34.76667
23768,Suwanee Spring,1200,Found,1979,-107.16667,34.95
24264,Wild Horse,1360,Found,1979,-103.2,39.41667
25618,Yamato 790269,1269.2,Found,1979,-35.66667,71.5
25794,Yamato 790445,1574,Found,1979,-35.66667,71.5
25797,Yamato 790448,3480,Found,1979,-35.66667,71.5
25811,Yamato 790462,1371,Found,1979,-35.66667,71.5
25868,Yamato 790519,1388.4,Found,1979,-35.66667,71.5
26072,Yamato 790723,5483.2,Found,1979,-35.66667,71.5
26073,Yamato 790724,2166,Found,1979,-35.66667,71.5
26088,Yamato 790739,1831.3,Found,1979,-35.66667,71.5
26098,Yamato 790749,1714.8,Found,1979,-35.66667,71.5
26295,Yamato 790946,2507,Found,1979,-35.66667,71.5
26306,Yamato 790957,6175,Found,1979,-35.66667,71.5
26313,Yamato 790964,3335,Found,1979,-35.66667,71.5
26377,Yamato 791028,1053,Found,1979,-35.66667,71.5
26437,Yamato 791088,2138,Found,1979,-35.66667,71.5
26558,Yamato 791209,3288,Found,1979,-35.66667,71.5
26661,Yamato 791312,1841,Found,1979,-35.66667,71.5
26755,Yamato 791406,2048,Found,1979,-35.66667,71.5
26849,Yamato 791500,1252,Found,1979,-35.66667,71.5
26888,Yamato 791539,1907,Found,1979,-35.66667,71.5
26979,Yamato 791630,2243,Found,1979,-35.66667,71.5
27059,Yamato 791710,1607,Found,1979,-35.66667,71.5
27066,Yamato 791717,25322,Found,1979,-35.66667,71.5
27125,Yamato 791776,2543,Found,1979,-35.66667,71.5
27134,Yamato 791785,8826,Found,1979,-35.66667,71.5
27194,Yamato 791845,1559,Found,1979,-35.66667,71.5
27218,Yamato 791869,6784,Found,1979,-35.66667,71.5
27254,Yamato 791905,1847,Found,1979,-35.66667,71.5
27274,Yamato 791925,1311,Found,1979,-35.66667,71.5
27275,Yamato 791926,2602,Found,1979,-35.66667,71.5
27305,Yamato 791956,1015,Found,1979,-35.66667,71.5
27310,Yamato 791961,1387,Found,1979,-35.66667,71.5
28085,Yamato 792736,3904,Found,1979,-35.66667,71.5
28110,Yamato 792761,1719,Found,1979,-35.66667,71.5
28113,Yamato 792764,2649,Found,1979,-35.66667,71.5
28118,Yamato 792769,4232,Found,1979,-35.66667,71.5
28119,Yamato 792770,4179,Found,1979,-35.66667,71.5
28120,Yamato 792771,2697,Found,1979,-35.66667,71.5
28121,Yamato 792772,1044,Found,1979,-35.66667,71.5
28517,Yamato 793168,3859,Found,1979,-35.66667,71.5
28550,Yamato 793201,1087,Found,1979,-35.66667,71.5
28563,Yamato 793214,3111,Found,1979,-35.66667,71.5
28584,Yamato 793235,18126,Found,1979,-35.66667,71.5
28724,Yamato 793375,4864,Found,1979,-35.66667,71.5
28750,Yamato 793401,2554,Found,1979,-35.66667,71.5
28757,Yamato 793408,1140,Found,1979,-35.66667,71.5
28793,Yamato 793444,1099,Found,1979,-35.66667,71.5
28813,Yamato 793464,2801,Found,1979,-35.66667,71.5
28845,Yamato 793496,4583,Found,1979,-35.66667,71.5
28888,Yamato 793539,1224,Found,1979,-35.66667,71.5
28998,Yamato 794044,1228,Found,1979,-35.66667,71.5
1929,Allan Hills A80101,8725,Found,1980,-159.275,76.77389
5452,Cosmo Newberry,2156,Found,1980,-122.88333,27.95
7742,Dumas (b),2284,Found,1980,-101.895,35.925
10125,Forrest 002,26000,Found,1980,-127.88333,30.98333
11437,Guangrao,1900,Fell,1980,118.4,37.1
12225,Kaffir (c),7947,Found,1980,-101.815,34.67167
12228,Kaidun,2000,Fell,1980,48.3,15
14754,Lunan,2520,Fell,1980,103.3,24.8
15460,McCracken,1530,Found,1980,-99.81,38.525
16631,Mianchi,1100,Fell,1980,111.7,34.8
16753,Morton,6400,Found,1980,-102.76667,33.71667
16897,Nainital,5000,Found,1980,79.43333,29.36667
17951,Nullarbor 011,3388,Found,1980,0,0
17952,Nullarbor 012,7300,Found,1980,0,0
17954,Nullarbor 014,1733,Found,1980,0,0
17955,Nullarbor 015,3986,Found,1980,0,0
18070,Page City,13630,Found,1980,-101.28333,39.16667
22602,Richland Springs,1900,Fell,1980,-99.03333,31.25
22638,Rock Creek,1641,Found,1980,-101.4975,34.42222
22744,Roosevelt County 089,1615,Found,1980,-103.53333,34.13333
23691,Springlake,17300,Found,1980,-102.22361,34.34444
24345,Xi Ujimgin,5900,Fell,1980,117.5,44.66667
56382,Ragland Hill,11800,Found,1980,-103.66667,34.78333
56577,Retuerta del Bullaque,100000,Found,1980,-4.3775,39.45889
373,Acuña,217700,Found,1981,-100.96667,29.31667
433,Akyumak,50000,Fell,1981,42.81667,39.91667
1973,Allan Hills A81013,17727,Found,1981,-158.84338,76.747559999999993
1975,Allan Hills A81015,5489,Found,1981,-158.78126,76.71367
1976,Allan Hills A81016,3850.2,Found,1981,-158.80698,76.73294
1977,Allan Hills A81017,1434.4,Found,1981,-159.2775,76.77361
1978,Allan Hills A81018,2236.9,Found,1981,-158.19412,76.82601
1979,Allan Hills A81019,1051.2,Found,1981,-158.21117,76.82743
1980,Allan Hills A81020,1352.5,Found,1981,-159.07667,76.69333
1987,Allan Hills A81027,3835.3,Found,1981,-159.26305,76.69
1990,Allan Hills A81030,1851.6,Found,1981,-159.38861,76.70139
1991,Allan Hills A81031,1594.9,Found,1981,-159.37944,76.705
2312,Anyujskij,100000,Found,1981,164.2,66.9
5046,Bilibino,1000000,Found,1981,160.8,67.3
5052,Binya,11300,Found,1981,-146.38167,34.225
5297,Cat Mountain,2700,Found,1981,-111.11167,32.14833
5504,Dahmani,18000,Fell,1981,8.83333,35.61667
6617,Davy (b),3770,Found,1981,-97.70556,29.00833
6618,Dawn (a),7682,Found,1981,-102.12,34.86
7646,Dimmitt (b),2800,Found,1981,-102.32833,34.48333
7650,Divnoe,12700,Found,1981,43.7,45.7
7769,Edmonson (b),14402,Found,1981,-101.83333,34.28333
10028,Eltanin,1200,Found,1981,0,57.78667
10184,Friona,21900,Found,1981,-102.56833,34.54
11465,Gursum,34650,Fell,1981,42.41667,9.36667
11866,Hebei,1910,Found,1981,0,0
12226,Kaffir (d),26760,Found,1981,-101.815,34.67167
12242,Kamyshla,1540,Found,1981,52.2,54
12452,Lamesa,16900,Found,1981,-101.88333,32.88333
15371,Machinga,93200,Fell,1981,-35.24222,15.21222
18019,Omolon,250000,Fell,1981,161.80833,64.02
24051,Tribune (b),1470,Found,1981,0,0
24064,Tule Draw,2300,Found,1981,-102,34.66667
24068,Tulia (c),4270,Found,1981,0,0
24069,Tulia (d),17700,Found,1981,-101.76667,34.60667
24126,Ural,9400,Found,1981,66,55.8
24328,Wolsey,74830,Found,1981,-98.53333,44.4
29077,Yamato 81016,1006.33,Found,1981,-35.66667,71.5
29110,Yamato 81049,2748,Found,1981,-35.66667,71.5
29136,Yamato 81075,1161.37,Found,1981,-35.66667,71.5
29185,Yamato 81124,10790,Found,1981,-35.66667,71.5
29193,Yamato 81132,6607,Found,1981,-35.66667,71.5
30406,Zhongxiang,100000,Found,1981,112.5,31.2
45978,Lovina,8200,Found,1981,-115.21667,8.65
479,Allan Hills 82103,2529.2,Found,1982,-156.99137,76.89661
4978,Bayard,75000,Found,1982,-103.36667,41.81667
7729,Drayton,2350,Found,1982,-97.11667,48.66667
7827,Elephant Moraine 82602,1824.1,Found,1982,-157.20833,76.29139
7828,Elephant Moraine 82603,8210,Found,1982,-157.33083,76.29861
7829,Elephant Moraine 82604,1570.6,Found,1982,-157.16667,76.18333
11448,Gujargaon,2449,Fell,1982,76.05,22.98333
11453,Gunlock,6800,Found,1982,-113.78333,37.28333
16896,Naiman,1050,Found,1982,120.66667,42.83333
18266,Pecora Escarpment 82503,8308,Found,1982,0,85.63333
18267,Pecora Escarpment 82504,3093.6,Found,1982,0,85.67925
18268,Pecora Escarpment 82505,3085.5,Found,1982,0,85.61621
18269,Pecora Escarpment 82506,5316,Found,1982,0,85.69109
18907,Qidong,1275,Fell,1982,121.5,32.08333
22372,Ragland,12100,Found,1982,-103.55,34.76778
22562,Reid 007,2050,Found,1982,-128.40833,30.65
23917,Thiel Mountains 82405,1115.7,Found,1982,0,85.25
24251,Wethersfield (1982),2756,Fell,1982,-72.67361,41.71056
24267,Wilder,26600,Found,1982,-116.91167,43.72444
29244,Yamato 82050,1906.61,Found,1982,-35.66667,71.5
29247,Yamato 82053,2100,Found,1982,-35.66667,71.5
29305,Yamato 82111,9011,Found,1982,-35.66667,71.5
29316,Yamato 82122,1521.8,Found,1982,-35.66667,71.5
29357,Yamato 82163,3622,Found,1982,-35.66667,71.5
29371,Yamato 82177,1122.64,Found,1982,-35.66667,71.5
29381,Yamato 82187,1238.83,Found,1982,-35.66667,71.5
29382,Yamato 82188,2581,Found,1982,-35.66667,71.5
521,Allan Hills 83001,1568.6,Found,1983,-158.73715,76.72109
595,Allan Hills 83100,3019,Found,1983,-159.66667,76.71667
597,Allan Hills 83102,1786.2,Found,1983,-157.15458,77.04164
603,Allan Hills 83108,1519.4,Found,1983,-157.07722,77.04639
5171,Burkhala,1825,Found,1983,149,63.8
5270,Carichic,17000,Found,1983,-107.05,27.93333
7767,Edmond,4000,Found,1983,-99.91667,39.76667
7790,El Bahrain,14000,Found,1983,26.4,28.6
7843,Elephant Moraine 83201,1059.8,Found,1983,-157.28833,76.295
7844,Elephant Moraine 83202,1213.2,Found,1983,-157.21694,76.29944
7849,Elephant Moraine 83207,1238.3,Found,1983,-157.1725,76.26889
7855,Elephant Moraine 83213,2727,Found,1983,-157.23195,76.28278
7856,Elephant Moraine 83214,1397.5,Found,1983,-157.24472,76.28611
7869,Elephant Moraine 83227,1973,Found,1983,-157.27306,76.3
7870,Elephant Moraine 83228,1206,Found,1983,-157.23889,76.28528
10109,Flandreau,21360,Found,1983,-96.59167,44.04833
10868,Gaylord,8480,Found,1983,-98.7,39.61667
11177,Grayton,11300,Found,1983,-86.16667,30.31167
11180,Great Bend,28770,Found,1983,-98.91583,38.395
12035,Inland Forts 83500,2523,Found,1983,-161,77.63333
12061,Ivanovka,8870,Found,1983,52.8,54.5
12208,Julesburg,57900,Found,1983,-102.26667,39.975
12300,Kidairat,100000,Fell,1983,28,14
14643,Lewiston,4416,Found,1983,-103.60278,34.00833
15436,Maryville,1443,Fell,1983,-84.1,35.8
16981,Ningqiang,4610,Fell,1983,105.90667,32.925
18065,Ozernoe,1830,Found,1983,62.8,54.9
18115,Patricia,14900,Found,1983,-102.03333,32.5
22600,Richfield,40800,Found,1983,-101.68139,37.22222
23118,San Borjita,12300,Found,1983,0,27.55861
23175,Sappa,5950,Found,1983,-100.51,39.84433
23524,Sharon Springs,23400,Found,1983,-101.79833000000001,38.77083
23657,Snyder,16900,Found,1983,-100.91667,32.71667
23775,Tabbita,3100,Found,1983,-145.83333,34.05
24177,Villa Coronado,2900,Found,1983,-105.25,26.75
24201,Walcott,2000,Found,1983,-101.95,32.4
24224,Waverly,4400,Found,1983,-85.56667,32.68333
31302,Rahimyar Khan,67225,Fell,1983,70.2,28.225
54609,Zhaoping,2000000,Found,1983,111.18333,24.23333
604,Allan Hills 84001,1930.9,Found,1984,-156.77355,76.92031
605,Allan Hills 84002,7554,Found,1984,-158.82886,76.74254
606,Allan Hills 84003,3088.7,Found,1984,-158.6696,76.73217
607,Allan Hills 84004,9000,Found,1984,-158.67942,76.73156
608,Allan Hills 84005,12000,Found,1984,-156.89321,76.89102
609,Allan Hills 84006,16000,Found,1984,-158.77438,76.76228
657,Allan Hills 84055,6900.5,Found,1984,-158.74157,76.72944
658,Allan Hills 84056,2140.3,Found,1984,-159.66667,76.71667
660,Allan Hills 84058,2002.5,Found,1984,-156.99984,77.02175
666,Allan Hills 84064,1889.1,Found,1984,-156.9387,76.91491
667,Allan Hills 84065,1641.7,Found,1984,-156.83414,76.89909
670,Allan Hills 84068,1114.1,Found,1984,-156.94055,76.92766
671,Allan Hills 84069,1136.3,Found,1984,-158.84018,76.75137
672,Allan Hills 84070,3951.7,Found,1984,-156.8802,76.90824
5204,Camel Donga,25000,Found,1984,-126.61667,30.31667
5374,Claxton,1455,Fell,1984,-81.87278,32.1025
6602,Darinskoe,11200,Found,1984,51.96667,51.41667
10852,Gan Gan,83000,Found,1984,0,42.66667
11449,Gujba,100000,Fell,1984,11.65833,11.49167
12209,Jumapalo,32490,Fell,1984,-111.2,7.71667
12387,Kybo 001,2492.7,Found,1984,-126.41667,31.18333
12762,Lemmon,6680,Found,1984,-102.18333,45.93333
15378,Macy,42000,Found,1984,-103.91667,34.21667
15384,Mafuta,71500,Found,1984,-30.40722,16.9025
16686,Millrose,7464,Found,1984,-121,26.33333
18014,Oliver,6690,Found,1984,-103.68333,41.2
18060,Owasco,168400,Found,1984,-103.68333,41.2
22362,Quijingue,59000,Found,1984,0,10.75
24088,Twannberg,20689,Found,1984,7.17889,47.12444
29457,Yamato 8410,1427.07,Found,1984,-35.66667,71.5
29482,Yamato 8435,6748,Found,1984,-35.66667,71.5
30391,Zaoyang,14250,Fell,1984,112.75,32.3
30404,Zhaodong,42000,Fell,1984,125.91667,45.81667
44882,Gashua,4162,Fell,1984,11.03333,12.85
459,Aldama (a),11000,Found,1985,-105.86667,28.83333
882,Allan Hills 85016,1412,Found,1985,-156.95922,76.99984
883,Allan Hills 85017,2361.4,Found,1985,-156.75663,76.9033
5333,Chaunskij,1990,Found,1985,172.6,69.1
10872,Geologists Range 85700,2409,Found,1985,-155.5,82.5
11204,Griffith,6000,Found,1985,-102.81667,33.71667
11209,Grosvenor Mountains 85200,3821.6,Found,1985,-175,85.66667
11210,Grosvenor Mountains 85201,1400.7,Found,1985,-175,85.66667
11212,Grosvenor Mountains 85203,1450.4,Found,1985,-175,85.66667
11213,Grosvenor Mountains 85204,1754.7,Found,1985,-175,85.66667
11215,Grosvenor Mountains 85206,2420.1,Found,1985,-175,85.66667
11216,Grosvenor Mountains 85207,2372.1,Found,1985,-175,85.66667
11217,Grosvenor Mountains 85208,1356.9,Found,1985,-175,85.66667
11218,Grosvenor Mountains 85209,1126.1,Found,1985,-175,85.66667
11222,Grosvenor Mountains 85213,4364.4,Found,1985,-175,85.66667
12396,La Criolla,45000,Fell,1985,0,31.23333
12789,Lewis Cliff 85319,11491,Found,1985,-161.39532,84.26398
12790,Lewis Cliff 85320,110224,Found,1985,-161.41628,84.26223
17194,Northwest Africa 1242,7000,Found,1985,0,0
18063,Oxford,6000,Found,1985,-99.66667,40.16667
23746,Sunray,4300,Found,1985,-101.83333,36
23769,Sverdlovsk,4500,Found,1985,62.7,57
24242,Wells,4135,Found,1985,-101.93333,33.05
52092,Lavras do Sul,1000,Found,1985,0,30.8
2356,Asuka 8602,1595,Found,1986,-24.5,72.83333
5423,Cook 003,1536.9,Found,1986,-129.06333,30.31833
6540,Daraj 001,30000,Found,1986,11.73222,29.6425
6541,Daraj 002,4000,Found,1986,11.69167,29.865
6543,Daraj 004,1470,Found,1986,11.69167,29.865
6547,Daraj 008,1270,Found,1986,11.74944,29.57889
6550,Daraj 011,2600,Found,1986,11.49861,29.50639
6554,Daraj 015,2100,Found,1986,12.03083,29.56306
6560,Daraj 101,2800,Found,1986,11.74694,29.64778
6564,Daraj 105,1539,Found,1986,11.76194,29.63139
6575,Daraj 116,2300,Found,1986,11.80611,29.50944
10070,Fairview,28800,Found,1986,-102.65,34.10139
11825,Hardesty,8580,Found,1986,-101.19,36.57
12342,Kokubunji,11510,Fell,1986,133.95,34.3
12464,Lanxi,1282,Fell,1986,126.19611,46.24167
12951,Lewis Cliff 86011,3397.5,Found,1986,-161.61113,84.27992
12952,Lewis Cliff 86012,2157.4,Found,1986,-161.63678,84.27739
12953,Lewis Cliff 86013,1812.2,Found,1986,-161.64698,84.27678
13420,Lewis Cliff 86490,2209.1,Found,1986,-161.35013,84.25413
16752,Morro la Mina,1430,Found,1986,0,24.24667
17967,Nyanga Lake 002,1048.9,Found,1986,-126.32167,29.62833
18043,Otinapa,8400,Found,1986,-105.03333,24.18333
18050,Oued el Hadjar,1215.5,Fell,1986,-6.57717,30.18
18084,Pampa (b),10000,Found,1986,0,23.2
18085,Pampa (c),25000,Found,1986,0,23.2
18086,Pampa (d),12800,Found,1986,0,23.2
19002,Queen Alexandra Range 86900,1532.3,Found,1986,-162.45587,84.60358
22371,Raghunathpura,10200,Fell,1986,76.465,27.72528
22565,Reid 010,8220,Found,1986,-128.85,30.32167
22566,Reid 011,4760,Found,1986,-128.3,30.21667
22588,Renfrow,81600,Found,1986,-97.555,36.98667
22770,Roundsprings,6000,Found,1986,-98.43333,39.16667
23133,Sand Creek,2443,Found,1986,-99.995,39.43
23662,Soledade,68000,Found,1986,0,29.05
23738,Suizhou,260000,Fell,1986,113.46667,31.61667
23984,Tianzhang,2232,Fell,1986,118.99,32.94667
24340,Wuan,50000,Fell,1986,114.25,36.75
30293,Yamato 86787,4771,Found,1986,-35.66667,71.5
30302,Yamato 86796,6140,Found,1986,-35.66667,71.5
48976,Ocate,6400,Found,1986,-105.04833000000001,36.29533
1038,Allan Hills 87900,8000,Found,1987,-159.34471,76.75009
2365,Asuka 87008,1071.86,Found,1987,-26,72
2367,Asuka 87010,2066.83,Found,1987,-26,72
2386,Asuka 87029,5443.51,Found,1987,-26,72
2391,Asuka 87034,19064.5,Found,1987,-26,72
2608,Asuka 87251,46000,Found,1987,-26,72
2629,Asuka 87272,5706,Found,1987,-26,72
2665,Asuka 87308,6060,Found,1987,-26,72
2694,Asuka 87337,2642,Found,1987,-26,72
2696,Asuka 87339,1103.15,Found,1987,-26,72
2707,Asuka 87350,1268.84,Found,1987,-26,72
5192,Caddo County,18000,Found,1987,-98.33333,35
8051,Elephant Moraine 87500,8132,Found,1987,-156.07013,76.05029
8052,Elephant Moraine 87501,4403,Found,1987,-156.08694,76.04325
8053,Elephant Moraine 87502,1810.1,Found,1987,-156.49716,76.28503
8054,Elephant Moraine 87503,1734.5,Found,1987,-156.491,76.27468
8083,Elephant Moraine 87533,7364.8,Found,1987,-157.16667,76.18333
